file,class,groupid
rack_1_vial_10_paraffin70_water25_ZnSO43_lecithin1_loop2_20251128_133222_separated.jpg,separated,paraffin_70_water_25_ZnSO4_3_lecithin_1
rack_1_vial_10_paraffin70_water25_ZnSO43_lecithin1_loop3_20251128_134957_separated.jpg,separated,paraffin_70_water_25_ZnSO4_3_lecithin_1
rack_1_vial_10_paraffin70_water25_ZnSO43_lecithin1_loop4_20251128_140733_separated.jpg,separated,paraffin_70_water_25_ZnSO4_3_lecithin_1
rack_1_vial_10_silicone20_water25_ZnSO43_tergitol1_loop0_20251112_160913_separated.jpg,separated,silicone_20_water_25_ZnSO4_3_tergitol_1
rack_1_vial_10_silicone20_water25_ZnSO43_tergitol1_loop1_20251112_162649_separated.jpg,separated,silicone_20_water_25_ZnSO4_3_tergitol_1
rack_1_vial_10_silicone20_water25_ZnSO43_tergitol1_loop2_20251112_164425_separated.jpg,separated,silicone_20_water_25_ZnSO4_3_tergitol_1
rack_1_vial_10_silicone20_water25_ZnSO43_tergitol1_loop3_20251112_170201_separated.jpg,separated,silicone_20_water_25_ZnSO4_3_tergitol_1
rack_1_vial_10_silicone20_water25_ZnSO43_tergitol1_loop4_20251112_171936_separated.jpg,separated,silicone_20_water_25_ZnSO4_3_tergitol_1
rack_1_vial_10_silicone20_water75_CaSO43_tergitol1_usethisbatch_loop0_20251111_094236_separated.jpg,separated,silicone_20_water_75_CaSO4_3_tergitol_1
rack_1_vial_10_silicone20_water75_CaSO43_tergitol1_usethisbatch_loop1_20251111_100910_separated.jpg,separated,silicone_20_water_75_CaSO4_3_tergitol_1
rack_1_vial_10_silicone20_water75_CaSO43_tergitol1_usethisbatch_loop2_20251111_102652_separated.jpg,separated,silicone_20_water_75_CaSO4_3_tergitol_1
rack_1_vial_10_silicone20_water75_CaSO43_tergitol1_usethisbatch_loop3_20251111_104427_separated.jpg,separated,silicone_20_water_75_CaSO4_3_tergitol_1
rack_1_vial_10_silicone20_water75_CaSO43_tergitol1_usethisbatch_loop4_20251111_111501_separated.jpg,separated,silicone_20_water_75_CaSO4_3_tergitol_1
rack_1_vial_10_silicone20_water75_ZnSO43_lecithin1_loop0_20251111_130216_separated.jpg,separated,silicone_20_water_75_ZnSO4_3_lecithin_1
rack_1_vial_10_silicone20_water75_ZnSO43_lecithin1_loop1_20251111_131952_separated.jpg,separated,silicone_20_water_75_ZnSO4_3_lecithin_1
rack_1_vial_10_silicone20_water75_ZnSO43_lecithin1_loop2_20251111_133727_separated.jpg,separated,silicone_20_water_75_ZnSO4_3_lecithin_1
rack_1_vial_10_silicone20_water75_ZnSO43_lecithin1_loop3_20251111_135503_separated.jpg,separated,silicone_20_water_75_ZnSO4_3_lecithin_1
rack_1_vial_10_silicone20_water75_ZnSO43_lecithin1_loop4_20251111_141239_separated.jpg,separated,silicone_20_water_75_ZnSO4_3_lecithin_1
rack_1_vial_10_silicone70_water25_CaSO43_lecithin1_loop0_20251128_112413_separated.jpg,separated,silicone_70_water_25_CaSO4_3_lecithin_1
rack_1_vial_10_silicone70_water25_CaSO43_lecithin1_loop0_20251128_114132_separated.jpg,separated,silicone_70_water_25_CaSO4_3_lecithin_1
rack_1_vial_10_silicone70_water25_CaSO43_lecithin1_loop1_20251128_115907_separated.jpg,separated,silicone_70_water_25_CaSO4_3_lecithin_1
rack_1_vial_10_silicone70_water25_CaSO43_lecithin1_loop2_20251128_121643_separated.jpg,separated,silicone_70_water_25_CaSO4_3_lecithin_1
rack_1_vial_10_silicone70_water25_CaSO43_lecithin1_loop3_20251128_123419_separated.jpg,separated,silicone_70_water_25_CaSO4_3_lecithin_1
rack_1_vial_10_silicone70_water25_CaSO43_saponin2_loop0_20251128_142937_separationstarted.jpg,separationstarted,silicone_70_water_25_CaSO4_3_saponin_2
rack_1_vial_10_silicone70_water25_CaSO43_saponin2_loop0_20251128_154142_separationstarted.jpg,separationstarted,silicone_70_water_25_CaSO4_3_saponin_2
rack_1_vial_10_silicone70_water25_CaSO43_saponin2_loop1_20251128_144713_separationstarted.jpg,separationstarted,silicone_70_water_25_CaSO4_3_saponin_2
rack_1_vial_10_silicone70_water25_CaSO43_saponin2_loop2_20251128_150449_separationstarted.jpg,separationstarted,silicone_70_water_25_CaSO4_3_saponin_2
rack_1_vial_10_silicone70_water25_CaSO43_saponin2_loop3_20251128_152224_separationstarted.jpg,separationstarted,silicone_70_water_25_CaSO4_3_saponin_2
rack_1_vial_10_silicone70_water25_ZnSO43_saponin1_loop0_20251201_111535_separated.jpg,separated,silicone_70_water_25_ZnSO4_3_saponin_1
rack_1_vial_10_silicone70_water25_ZnSO43_saponin1_loop1_20251201_113310_separated.jpg,separated,silicone_70_water_25_ZnSO4_3_saponin_1
rack_1_vial_10_silicone70_water25_ZnSO43_saponin1_loop2_20251201_115046_separated.jpg,separated,silicone_70_water_25_ZnSO4_3_saponin_1
rack_1_vial_10_silicone70_water25_ZnSO43_saponin1_loop3_20251201_120822_separated.jpg,separated,silicone_70_water_25_ZnSO4_3_saponin_1
rack_1_vial_10_silicone70_water25_ZnSO43_saponin1_loop4_20251201_122557_separated.jpg,separated,silicone_70_water_25_ZnSO4_3_saponin_1
rack_1_vial_10_soybean20_water75_CaSO43_saponin1_loop0_20251112_143515_separated_LC.jpg,separated,soybean_20_water_75_CaSO4_3_saponin_1
rack_1_vial_10_soybean20_water75_CaSO43_saponin1_loop1_20251112_145252_separationstarted.jpg,separationstarted,soybean_20_water_75_CaSO4_3_saponin_1
rack_1_vial_10_soybean20_water75_CaSO43_saponin1_loop2_20251112_151027_separationstarted.jpg,separationstarted,soybean_20_water_75_CaSO4_3_saponin_1
rack_1_vial_10_soybean20_water75_CaSO43_saponin1_loop3_20251112_152803_separationstarted.jpg,separationstarted,soybean_20_water_75_CaSO4_3_saponin_1
rack_1_vial_10_soybean20_water75_CaSO43_saponin1_loop4_20251112_154539_separationstarted.jpg,separationstarted,soybean_20_water_75_CaSO4_3_saponin_1
rack_1_vial_10_soybean20_water75_ZnSO43_lecithin1_loop0_20251111_172744_stable__Q.jpg,stable,soybean_20_water_75_ZnSO4_3_lecithin_1
rack_1_vial_10_soybean20_water75_ZnSO43_lecithin1_loop1_20251111_174520_separated.jpg,separated,soybean_20_water_75_ZnSO4_3_lecithin_1
rack_1_vial_10_soybean20_water75_ZnSO43_lecithin1_loop2_20251111_180255_separated.jpg,separated,soybean_20_water_75_ZnSO4_3_lecithin_1
rack_1_vial_10_soybean20_water75_ZnSO43_lecithin1_loop3_20251111_182030_separated.jpg,separated,soybean_20_water_75_ZnSO4_3_lecithin_1
rack_1_vial_10_soybean20_water75_ZnSO43_lecithin1_loop4_20251111_183805_separated.jpg,separated,soybean_20_water_75_ZnSO4_3_lecithin_1
rack_1_vial_10_soybean20_water75_ZnSO43_saponin1_loop0_20251111_143102_separated.jpg,separated,soybean_20_water_75_ZnSO4_3_saponin_1
rack_1_vial_10_soybean20_water75_ZnSO43_saponin1_loop1_20251111_144838_separated.jpg,separated,soybean_20_water_75_ZnSO4_3_saponin_1
rack_1_vial_10_soybean20_water75_ZnSO43_saponin1_loop2_20251111_150614_separated.jpg,separated,soybean_20_water_75_ZnSO4_3_saponin_1
rack_1_vial_10_soybean20_water75_ZnSO43_saponin1_loop3_20251111_152349_separated.jpg,separated,soybean_20_water_75_ZnSO4_3_saponin_1
rack_1_vial_10_soybean20_water75_ZnSO43_saponin1_loop4_20251111_154125_separated.jpg,separated,soybean_20_water_75_ZnSO4_3_saponin_1
rack_1_vial_10_soybean70_water25_ZnSO43_saponin1_loop0_20251113_101047_separationstarted.jpg,separationstarted,soybean_70_water_25_ZnSO4_3_saponin_1
rack_1_vial_10_soybean70_water25_ZnSO43_saponin1_loop1_20251113_102823_separationstarted_LC.jpg,separationstarted,soybean_70_water_25_ZnSO4_3_saponin_1
rack_1_vial_10_soybean70_water25_ZnSO43_saponin1_loop2_20251113_104559_separationstarted_LC.jpg,separationstarted,soybean_70_water_25_ZnSO4_3_saponin_1
rack_1_vial_10_soybean70_water25_ZnSO43_saponin1_loop3_20251113_110335_separated.jpg,separated,soybean_70_water_25_ZnSO4_3_saponin_1
rack_1_vial_10_soybean70_water25_ZnSO43_saponin1_loop4_20251113_112109_separated.jpg,separated,soybean_70_water_25_ZnSO4_3_saponin_1
rack_1_vial_10_soybean70_water25_ZnSO43_tergitol1_loop0_20251110_100958_separated.jpg,separated,soybean_70_water_25_ZnSO4_3_tergitol_1
rack_1_vial_10_soybean70_water25_ZnSO43_tergitol1_loop1_20251110_102734_separated.jpg,separated,soybean_70_water_25_ZnSO4_3_tergitol_1
rack_1_vial_10_soybean70_water25_ZnSO43_tergitol1_loop2_20251110_104510_separated.jpg,separated,soybean_70_water_25_ZnSO4_3_tergitol_1
rack_1_vial_10_soybean70_water25_ZnSO43_tergitol1_loop3_20251110_110245_separated.jpg,separated,soybean_70_water_25_ZnSO4_3_tergitol_1
rack_1_vial_10_soybean70_water25_ZnSO43_tergitol1_loop4_20251110_112020_separated.jpg,separated,soybean_70_water_25_ZnSO4_3_tergitol_1
rack_1_vial_11_paraffin20_water75_CaSO42_lecithin1_loop0_20251111_160050_separated.jpg,separated,paraffin_20_water_75_CaSO4_2_lecithin_1
rack_1_vial_11_paraffin20_water75_CaSO42_lecithin1_loop1_20251111_161826_separated.jpg,separated,paraffin_20_water_75_CaSO4_2_lecithin_1
rack_1_vial_11_paraffin20_water75_CaSO42_lecithin1_loop2_20251111_163601_separated.jpg,separated,paraffin_20_water_75_CaSO4_2_lecithin_1
rack_1_vial_11_paraffin20_water75_CaSO42_lecithin1_loop3_20251111_165337_separated.jpg,separated,paraffin_20_water_75_CaSO4_2_lecithin_1
rack_1_vial_11_paraffin20_water75_CaSO42_lecithin1_loop4_20251111_171113_separated.jpg,separated,paraffin_20_water_75_CaSO4_2_lecithin_1
rack_1_vial_11_paraffin20_water75_ZnSO42_lecithin1_loop0_20251112_100616_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_paraffin20_water75_ZnSO42_lecithin1_loop1_20251112_102351_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_paraffin20_water75_ZnSO42_lecithin1_loop2_20251112_104126_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_paraffin20_water75_ZnSO42_lecithin1_loop3_20251112_105902_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_paraffin20_water75_ZnSO42_lecithin1_loop4_20251112_111638_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_paraffin20_water75_ZnSO42_saponin1_loop0_20251112_130804_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_saponin_1
rack_1_vial_11_paraffin20_water75_ZnSO42_saponin1_loop1_20251112_132539_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_saponin_1
rack_1_vial_11_paraffin20_water75_ZnSO42_saponin1_loop2_20251112_134315_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_saponin_1
rack_1_vial_11_paraffin20_water75_ZnSO42_saponin1_loop3_20251112_140051_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_saponin_1
rack_1_vial_11_paraffin20_water75_ZnSO42_saponin1_loop4_20251112_141826_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_saponin_1
rack_1_vial_11_paraffin20_water75_ZnSO42_tergitol1_loop0_20251112_113421_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_tergitol_1
rack_1_vial_11_paraffin20_water75_ZnSO42_tergitol1_loop1_20251112_115156_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_tergitol_1
rack_1_vial_11_paraffin20_water75_ZnSO42_tergitol1_loop2_20251112_120932_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_tergitol_1
rack_1_vial_11_paraffin20_water75_ZnSO42_tergitol1_loop3_20251112_122707_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_tergitol_1
rack_1_vial_11_paraffin20_water75_ZnSO42_tergitol1_loop4_20251112_124443_separated.jpg,separated,paraffin_20_water_75_ZnSO4_2_tergitol_1
rack_1_vial_11_paraffin70_water25_CaSO42_saponin1_loop0_20251128_161131_separated_LC.jpg,separated,paraffin_70_water_25_CaSO4_2_saponin_1
rack_1_vial_11_paraffin70_water25_CaSO42_saponin1_loop1_20251128_162906_separated.jpg,separated,paraffin_70_water_25_CaSO4_2_saponin_1
rack_1_vial_11_paraffin70_water25_CaSO42_saponin1_loop2_20251128_164642_separated.jpg,separated,paraffin_70_water_25_CaSO4_2_saponin_1
rack_1_vial_11_paraffin70_water25_CaSO42_saponin1_loop3_20251128_170418_separated.jpg,separated,paraffin_70_water_25_CaSO4_2_saponin_1
rack_1_vial_11_paraffin70_water25_ZnSO42_lecithin1_loop0_20251128_125833_separated.jpg,separated,paraffin_70_water_25_ZnSO4_2_lecithin_1
rack_1_vial_11_paraffin70_water25_ZnSO42_lecithin1_loop1_20251128_131609_separated.jpg,separated,paraffin_70_water_25_ZnSO4_2_lecithin_1
rack_1_vial_11_paraffin70_water25_ZnSO42_lecithin1_loop2_20251128_133345_separated.jpg,separated,paraffin_70_water_25_ZnSO4_2_lecithin_1
rack_1_vial_11_paraffin70_water25_ZnSO42_lecithin1_loop3_20251128_135120_separated.jpg,separated,paraffin_70_water_25_ZnSO4_2_lecithin_1
rack_1_vial_11_paraffin70_water25_ZnSO42_lecithin1_loop4_20251128_140856_separated.jpg,separated,paraffin_70_water_25_ZnSO4_2_lecithin_1
rack_1_vial_11_silicone20_water25_ZnSO42_tergitol1_loop0_20251112_161036_separated.jpg,separated,silicone_20_water_25_ZnSO4_2_tergitol_1
rack_1_vial_11_silicone20_water25_ZnSO42_tergitol1_loop1_20251112_162812_separated.jpg,separated,silicone_20_water_25_ZnSO4_2_tergitol_1
rack_1_vial_11_silicone20_water25_ZnSO42_tergitol1_loop2_20251112_164548_separated.jpg,separated,silicone_20_water_25_ZnSO4_2_tergitol_1
rack_1_vial_11_silicone20_water25_ZnSO42_tergitol1_loop3_20251112_170323_separated.jpg,separated,silicone_20_water_25_ZnSO4_2_tergitol_1
rack_1_vial_11_silicone20_water25_ZnSO42_tergitol1_loop4_20251112_172059_separated.jpg,separated,silicone_20_water_25_ZnSO4_2_tergitol_1
rack_1_vial_11_silicone20_water75_CaSO42_tergitol1_usethisbatch_loop0_20251111_094359_separated.jpg,separated,silicone_20_water_75_CaSO4_2_tergitol_1
rack_1_vial_11_silicone20_water75_CaSO42_tergitol1_usethisbatch_loop1_20251111_101033_separated.jpg,separated,silicone_20_water_75_CaSO4_2_tergitol_1
rack_1_vial_11_silicone20_water75_CaSO42_tergitol1_usethisbatch_loop2_20251111_102815_separated.jpg,separated,silicone_20_water_75_CaSO4_2_tergitol_1
rack_1_vial_11_silicone20_water75_CaSO42_tergitol1_usethisbatch_loop3_20251111_104550_separated.jpg,separated,silicone_20_water_75_CaSO4_2_tergitol_1
rack_1_vial_11_silicone20_water75_CaSO42_tergitol1_usethisbatch_loop4_20251111_111624_separated.jpg,separated,silicone_20_water_75_CaSO4_2_tergitol_1
rack_1_vial_11_silicone20_water75_ZnSO42_lecithin1_loop0_20251111_130339_separated.jpg,separated,silicone_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_silicone20_water75_ZnSO42_lecithin1_loop1_20251111_132115_separated.jpg,separated,silicone_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_silicone20_water75_ZnSO42_lecithin1_loop2_20251111_133850_separated.jpg,separated,silicone_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_silicone20_water75_ZnSO42_lecithin1_loop3_20251111_135626_separated.jpg,separated,silicone_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_silicone20_water75_ZnSO42_lecithin1_loop4_20251111_141402_separated.jpg,separated,silicone_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_silicone70_water25_CaSO42_lecithin1_loop0_20251128_112536_separated.jpg,separated,silicone_70_water_25_CaSO4_2_lecithin_1
rack_1_vial_11_silicone70_water25_CaSO42_lecithin1_loop0_20251128_114254_separated.jpg,separated,silicone_70_water_25_CaSO4_2_lecithin_1
rack_1_vial_11_silicone70_water25_CaSO42_lecithin1_loop1_20251128_120030_separated.jpg,separated,silicone_70_water_25_CaSO4_2_lecithin_1
rack_1_vial_11_silicone70_water25_CaSO42_lecithin1_loop2_20251128_121806_separated.jpg,separated,silicone_70_water_25_CaSO4_2_lecithin_1
rack_1_vial_11_silicone70_water25_CaSO42_lecithin1_loop3_20251128_123542_separated.jpg,separated,silicone_70_water_25_CaSO4_2_lecithin_1
rack_1_vial_11_silicone70_water25_CaSO42_saponin2_loop0_20251128_143100_separationstarted.jpg,separationstarted,silicone_70_water_25_CaSO4_2_saponin_2
rack_1_vial_11_silicone70_water25_CaSO42_saponin2_loop0_20251128_154305_separationstarted.jpg,separationstarted,silicone_70_water_25_CaSO4_2_saponin_2
rack_1_vial_11_silicone70_water25_CaSO42_saponin2_loop1_20251128_144836_separationstarted.jpg,separationstarted,silicone_70_water_25_CaSO4_2_saponin_2
rack_1_vial_11_silicone70_water25_CaSO42_saponin2_loop2_20251128_150612_separationstarted.jpg,separationstarted,silicone_70_water_25_CaSO4_2_saponin_2
rack_1_vial_11_silicone70_water25_CaSO42_saponin2_loop3_20251128_152347_separationstarted.jpg,separationstarted,silicone_70_water_25_CaSO4_2_saponin_2
rack_1_vial_11_silicone70_water25_ZnSO42_lecithin1_loop0_20251128_173054_separated.jpg,separated,silicone_70_water_25_ZnSO4_2_lecithin_1
rack_1_vial_11_silicone70_water25_ZnSO42_lecithin1_loop2_20251128_180605_separated.jpg,separated,silicone_70_water_25_ZnSO4_2_lecithin_1
rack_1_vial_11_silicone70_water25_ZnSO42_lecithin1_loop3_20251128_182340_separated.jpg,separated,silicone_70_water_25_ZnSO4_2_lecithin_1
rack_1_vial_11_silicone70_water25_ZnSO42_lecithin1_loop4_20251128_184116_separated.jpg,separated,silicone_70_water_25_ZnSO4_2_lecithin_1
rack_1_vial_11_silicone70_water25_ZnSO42_saponin1_loop0_20251201_111658_separated.jpg,separated,silicone_70_water_25_ZnSO4_2_saponin_1
rack_1_vial_11_silicone70_water25_ZnSO42_saponin1_loop1_20251201_113433_separated.jpg,separated,silicone_70_water_25_ZnSO4_2_saponin_1
rack_1_vial_11_silicone70_water25_ZnSO42_saponin1_loop2_20251201_115209_separated.jpg,separated,silicone_70_water_25_ZnSO4_2_saponin_1
rack_1_vial_11_silicone70_water25_ZnSO42_saponin1_loop3_20251201_120945_separated.jpg,separated,silicone_70_water_25_ZnSO4_2_saponin_1
rack_1_vial_11_silicone70_water25_ZnSO42_saponin1_loop4_20251201_122720_separated.jpg,separated,silicone_70_water_25_ZnSO4_2_saponin_1
rack_1_vial_11_soybean20_water75_CaSO42_saponin1_loop0_20251112_143638_separationstarted.jpg,separationstarted,soybean_20_water_75_CaSO4_2_saponin_1
rack_1_vial_11_soybean20_water75_CaSO42_saponin1_loop1_20251112_145415_separationstarted.jpg,separationstarted,soybean_20_water_75_CaSO4_2_saponin_1
rack_1_vial_11_soybean20_water75_CaSO42_saponin1_loop2_20251112_151150_separationstarted.jpg,separationstarted,soybean_20_water_75_CaSO4_2_saponin_1
rack_1_vial_11_soybean20_water75_CaSO42_saponin1_loop3_20251112_152926_separationstarted.jpg,separationstarted,soybean_20_water_75_CaSO4_2_saponin_1
rack_1_vial_11_soybean20_water75_CaSO42_saponin1_loop4_20251112_154702_separationstarted.jpg,separationstarted,soybean_20_water_75_CaSO4_2_saponin_1
rack_1_vial_11_soybean20_water75_ZnSO42_lecithin1_loop0_20251111_172907_separated.jpg,separated,soybean_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_soybean20_water75_ZnSO42_lecithin1_loop1_20251111_174643_separated.jpg,separated,soybean_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_soybean20_water75_ZnSO42_lecithin1_loop2_20251111_180418_separated.jpg,separated,soybean_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_soybean20_water75_ZnSO42_lecithin1_loop3_20251111_182153_separated.jpg,separated,soybean_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_soybean20_water75_ZnSO42_lecithin1_loop4_20251111_183928_separated.jpg,separated,soybean_20_water_75_ZnSO4_2_lecithin_1
rack_1_vial_11_soybean20_water75_ZnSO42_saponin1_loop0_20251111_143225_separated.jpg,separated,soybean_20_water_75_ZnSO4_2_saponin_1
rack_1_vial_11_soybean20_water75_ZnSO42_saponin1_loop1_20251111_145001_separated.jpg,separated,soybean_20_water_75_ZnSO4_2_saponin_1
rack_1_vial_11_soybean20_water75_ZnSO42_saponin1_loop2_20251111_150737_separated.jpg,separated,soybean_20_water_75_ZnSO4_2_saponin_1
rack_1_vial_11_soybean20_water75_ZnSO42_saponin1_loop3_20251111_152512_separated.jpg,separated,soybean_20_water_75_ZnSO4_2_saponin_1
rack_1_vial_11_soybean20_water75_ZnSO42_saponin1_loop4_20251111_154248_separated.jpg,separated,soybean_20_water_75_ZnSO4_2_saponin_1
rack_1_vial_11_soybean70_water25_ZnSO42_saponin1_loop0_20251113_101210_separationstarted.jpg,separationstarted,soybean_70_water_25_ZnSO4_2_saponin_1
rack_1_vial_11_soybean70_water25_ZnSO42_saponin1_loop1_20251113_102946_separationstarted.jpg,separationstarted,soybean_70_water_25_ZnSO4_2_saponin_1
rack_1_vial_11_soybean70_water25_ZnSO42_saponin1_loop2_20251113_104722_separationstarted.jpg,separationstarted,soybean_70_water_25_ZnSO4_2_saponin_1
rack_1_vial_11_soybean70_water25_ZnSO42_saponin1_loop3_20251113_110457_separationstarted.jpg,separationstarted,soybean_70_water_25_ZnSO4_2_saponin_1
rack_1_vial_11_soybean70_water25_ZnSO42_saponin1_loop4_20251113_112232_separationstarted.jpg,separationstarted,soybean_70_water_25_ZnSO4_2_saponin_1
rack_1_vial_11_soybean70_water25_ZnSO42_tergitol1_loop0_20251110_101121_separationstarted.jpg,separationstarted,soybean_70_water_25_ZnSO4_2_tergitol_1
rack_1_vial_11_soybean70_water25_ZnSO42_tergitol1_loop1_20251110_102857_separationstarted.jpg,separationstarted,soybean_70_water_25_ZnSO4_2_tergitol_1
rack_1_vial_11_soybean70_water25_ZnSO42_tergitol1_loop2_20251110_104633_separated_LC.jpg,separated,soybean_70_water_25_ZnSO4_2_tergitol_1
rack_1_vial_11_soybean70_water25_ZnSO42_tergitol1_loop3_20251110_110408_separated.jpg,separated,soybean_70_water_25_ZnSO4_2_tergitol_1
rack_1_vial_11_soybean70_water25_ZnSO42_tergitol1_loop4_20251110_112143_separated.jpg,separated,soybean_70_water_25_ZnSO4_2_tergitol_1
rack_1_vial_12_paraffin20_water75_CaSO41_lecithin1_loop0_20251111_160213_separated.jpg,separated,paraffin_20_water_75_CaSO4_1_lecithin_1
rack_1_vial_12_paraffin20_water75_CaSO41_lecithin1_loop1_20251111_161949_separated.jpg,separated,paraffin_20_water_75_CaSO4_1_lecithin_1
rack_1_vial_12_paraffin20_water75_CaSO41_lecithin1_loop2_20251111_163724_separated.jpg,separated,paraffin_20_water_75_CaSO4_1_lecithin_1
rack_1_vial_12_paraffin20_water75_CaSO41_lecithin1_loop3_20251111_165500_separated.jpg,separated,paraffin_20_water_75_CaSO4_1_lecithin_1
rack_1_vial_12_paraffin20_water75_CaSO41_lecithin1_loop4_20251111_171236_separated.jpg,separated,paraffin_20_water_75_CaSO4_1_lecithin_1
